"248",0.0029631,0,0,0,0,0,0,0.0015771,0.025628,0.03341,8.1507e-05,0.0034968,0,0,0,0,0.0009436,0,0,0.015651,0.0029516,0,0,0,0,0,0,0.016425,0,0,0,0,0,0,0,0,0,0,0.015264,0,0,0,0,0,0,0.011265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018778,0,0,0.00024712,0,0,0,0,5.5226e-05,0,0,0,0,0.0077388,0,0.055061,0,0.054724,0,0,0.0066977,0,0.029013,0.024693,0.096389,0,0.0090126,0,0,0.0032947,0.0002423,0,0.0060787,0.0078117,0,0.013924,0.0086372,0,0.0010796,0,0.0099278,0.00081983,0,0.012528,0.00014377,0,0,0,0.0048411,0.0051231,0,0.00023913,0.00049502,0,0,0,0,0,0,0,0.013983,0,0.0014142,0,0.01868,0,0.006961,0,0.03135,0.031339,0.02761,0.012686,0,0.02956,0.030581,0.01523,0,0.00863,0,0.017001,0,0.018766,0.0024555,0.0099716,7.0767e-05,0,0,0.027667,8.5716e-06,0.00010513,0,0.021017,0,0,0.00057822,5.2138e-05,0.00071691,1.3686e-05,0.0084052,0.014876,0,0,0,0,0,0.0027919,0,0,0,0,0,0.05039,0.013432,0.012607,0.056208,0,0,0,0,0.031596,0,0.043939,0,0.016044,0,0,0.02498,0,0.00091503,0,0.038064,0.036805,0.031895,0.00028604,0,0.046269,0,0.012691,0.0012255,0,0.029815,4.2743e-05,0,0,0,0,0,0,0.0010376,0.032343
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5928e-05,1.057e-05,0,3.8972e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021293,0,0,0.0048181,0.0078613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019124,0,0,0,0,0.00048673,0,0.13564,0.0012362,0,0.074692,0,0.0032641,0,0,0,0,0,7.8134e-05,0,0,0,0,0,3.1069e-05,0.013269,0,0,0,0,0,0,0,0.23977,0,0.00029049,0,0.003264,0.078281,0.078217,0,0.02397,0.0044898,0,0,0,0.099151,6.3168e-05,7.1339e-05,0,0.0054662,0,0,5.7347e-05,0.050615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11762,0,0.001615,0,0,0.11714,0,0,0,0,0,0,0,0
"250",0.00079875,0.0038003,9.5374e-05,0.0069279,0,8.0242e-05,0.0098386,0.0017025,0,0,0.002744,0,0,0,0,0.030959,0.010092,0,0.029679,0.00087947,0.00067252,0.021421,0,0,0,0.041007,0,0.0017106,0,0,1.4035e-05,0,0,6.4723e-05,0,0,0,0,0.01579,0,0,0,0.00029745,0.012955,0,0.040054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7366e-05,0.00013251,0,0,0.00039533,4.5908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4483e-05,0,0,0,0,0,8.7501e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036096,3.3835e-05,0,0,0,0,0,0,0,0,0,0.10676,0,0,0,0,0.0026589,2.6351e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001545,0.0025687,0,0,0,0,0.00068833,0,0,0.062441,0.044857,0,5.8119e-05,0,0,0.0028113,0.01109,0,0.028087,0,0.0062581,0,0,0,0,0.0016006,0,0,0.0037149,0.007821,0.038672,0.014426,0.044613,0,0,0.0021597,0,0,0,0,0.043505,0,0.030779,0.0059456,0.040764,0.01737,0.10876,0,0,0.01498,0.011681,0.013342,0.003613,0.00051302,0.0021469,0.0012207,0,0,0,0,9.912e-05,0.0034847,0.0074348,0.0088225,0.001304,6.2023e-05,0.00011382,0,0.00091907,0.0045383,0,0,0,0,0.055495,0.018761,0.086485,0.018215,0.00098547,0.0075673,0.0076642,0,0,0,0,0,0,0,0,0,0,0.0022568,0.00049003,0,0,0,0,0,0,0.011888,0,0.0040737,0,0.00029627,0.0077644,0,0.017409,0,0,0,0.0095138,0.011972,0,0.016554,0.0034662,0.0072902,0.00046122,0.00048705,0.0081192,0.0044901,0.022472,0.0035304,0,0,0,0,0,0,0,0
"251",0.00043704,0.011169,0,0.0074434,0,0,0.037898,0,0,0,0.00057434,0,0,0,0,0.006857,0,0,0,0.00017278,0,0.027725,0,0,0,0.0062765,0,0.00033776,0,0,0,0,0,0,0,0,0,0,0.0015119,0,0,0,0.010508,0.031837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010426,0.0069274,0.00048939,0,0.0073837,0.0014817,0,0,0,0,0,0,0,5.5215e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0631e-06,0,0,0,0,0,0,0,0,0,0,4.454e-05,0,0,0,0,0,0,0,0,0,0,0,0.00083265,0,0.0019904,0.0030554,0.0044982,0,0,0,0,0,0,7.4089e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019598,0,0,0,0,3.3786e-05,0.00070132,0,0.005447,0,0,0,0,0,0,0.013636,0,0,0.00020775,0,0.026566,0,0.046337,0,0.0056969,0.016171,0,0.00078023,0,0.017499,0.0014908,0.0022632,0.028207,0.057481,0.03277,0.052048,0.018884,0.016018,0,0.0044011,0.017024,0.027806,0.012415,0,0.0013515,0,0,0,0,0.00018159,0,0.014925,0.005235,0.0022062,0.0029559,0.0016457,0.00056226,0,0.0048601,0.0010071,0,0,0,0.00029286,0.012837,0.054549,0.013572,0.029623,0,0.0052478,0.037358,0.00050146,0,0,0,0,0,0,0,0,0,0.00013051,2.6344e-06,0,0,0,0,0,0,0.0029917,0,0.025066,0,0,0.0090066,0,7.3953e-05,0,0,0,0.006272,0.0090787,0,0,0,0.0043748,0.018975,0,0.034082,0.014489,0.010488,0.0031746,0,0,0,0,0,0,0,0
"252",0.00035583,0.0044883,0,0.0056814,2.0807e-05,0.0012564,0.038149,0,0,0,0.0011085,0,0,0,0,0.057668,0.011067,0,0.023089,0,0,0.044666,0,0,0,0.044957,0,0.00022408,0,0,3.8655e-05,0,0,0.00015838,0,0,0,0,0.0020184,0,0,0,0,0.026456,0,0.0022551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7653e-06,0,6.7639e-05,0.001908,8.209e-05,0,0.0074422,0.0012046,0,0,0,0,0,0,0,3.4617e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4655e-06,0,0,0,0,1.8834e-05,6.2968e-05,4.2552e-06,8.6656e-05,3.283e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001515,0,0.030821,0,0.00030784,0,0,0,0,0,0,0.00017678,0,0.00055408,0,0,0,0,4.3408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012458,0,0.0011313,0,0,0.0015014,0,0,0,0,0,0,0,0,0.0022441,0.018094,0,0,0,0,0.00073013,0.01154,0,0.030753,0,0.0001895,0,0,0,0,0.00028272,0,0,5.2439e-05,0,0.015723,0.013135,0.069044,0,0,0.00096852,0,0,0,0,0.025472,0,0.03376,0.0058644,0.049117,0.035605,0.011711,0,0,0.019001,0.014114,0.025224,0.011141,2.012e-05,0.00020418,0.0046796,0,0,0,0,0.00016086,0.017767,0.0032632,0.0086084,0.00038344,0.00025639,0.00016889,0,0.0010017,0.015124,0,0,0,0.00040069,0.002369,0.015315,0.014943,0.00432,1.7132e-05,0.0028472,0.026383,0,0,0,0,0,0,0,0,0,0,0.0020454,0.0001691,0,0,0,0,0,0,0.0027671,0,0.0056179,0,0.00018643,0.034823,0,0.0031368,0,0,0,0.012335,0.042523,0,0,0,0.0023688,0.00054927,0,0.0074164,0.054613,0.029741,0.0045081,0,0,0,0,0,0,0,0
"253",5.7459e-05,0.0014237,0,0.00057604,0,0.00021687,0.0017743,0,0,0,2.5542e-05,0,0,0,0,6.7002e-05,0,0,0,0,0,3.0949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033153,0.057164,0.10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886,0.00077609,0,0.00018298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017606,0,0,0.1429,0.14331,0.00044218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054513,0,0.049478,0,0,9.6621e-05,0,0.064678,0,0.048296,0.067935,0,0.052825,0,0.047118,0.00028388,0.027377,0.0011559,0.094041,0.0030071,0.055204,0.0011088,0.15479,0,0,0.00030722,0.010751,0.065486,0,0,0,0,0,0,0,0.00073232,0,0.002829,9.8711e-05,0.012777,0.0064568,0.057945,0,0.021588,0.022403,0,0,0,0.047471,0.0037317,0.056941,2.04e-05,0.043188,0,0,0.0028828,0.041113,0,0,4.8948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014405,0,0,0,0,0,0.0007618,0.00238,0,0,0,0,0.018768,0,0.026479,0,0,0.010049,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14778,0.00044421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010698,4.967e-05,0,5.58e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001163,0,0,0.042665,0.037808,0.00063118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7182e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014868,0,0.037764,0,0,0,0,0,0,0.10034,0.0010058,0,0.056797,0,0.011028,0,0.01967,0,0,0,0.00044139,0,0.034136,0,0,0,0,0.076091,0,0,0,0,0,0,0,0.022581,0,0.00077573,0,0.004742,0.051403,0.067778,0,0.069228,0.019126,0,0,0,0.050669,0.00013284,0.00036079,0,0.015439,0,0,0.00055852,0.080692,0,0,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6068e-05,0,0,0,0,0,0,0,0,0,0,0,0.062882,0,0.032314,0,0,0.094422,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2595e-06,0,0,0.0067597,0.02211,0,0,0,0,0,0.00069855,0,0,0,0,9.9994e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071813,0,0,0.16843,0.086083,0.061925,0,0,0,0,0,0.00022632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064135,0,0.0063327,0.0027943,0,0.065705,0,0,0,0,0,0,0,0.0080452,0,0,0,0,0,0.0013539,0.03516,0,0,0,0,0,0,0,0.096684,0,0.00094236,0,0.029154,0.099518,0.017939,0,0.002246,0.0010383,0,0,0,0.03138,6.6692e-05,0.0042236,0,0.0056087,0,0,0.011581,0.08019,0,0,0.08188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0533e-05,0,0,0,0,0,0,0,0,0,0,0,0.14473,0,0.050539,0.00063489,0,0.063744,0,0,0,0,0,0,0,0
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0364e-05,0,0,0.00032507,0,2.3431e-05,0,0,4.2316e-06,0,0,0,0,0,0,0,0,3.5098e-05,0,0,0,0,0,0,0,0,0,0,0.00013219,0,0.00068447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3456e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7021e-05,0,0,6.4699e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.010938,0,0,7.965e-05,0,0,8.9844e-06,0,0,5.9534e-05,2.9382e-05,0.036774,4.6455e-05,0,0,0,0,1.1803e-05,8.7034e-05,0.00046589,0,4.9592e-06,0,0.00038757,0,0.00017565,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0573e-05,0,0,0,0,0,0,0.0036029,0,0,0.02108,0.0065144,0.00028884,0,0.00034016,0.00031279,0.00090429,0.055225,0,0,0.017129,0,0,0,0.0017301,0.027234,0,0,0,0.0039478,0.024641,0,0.03065,0.00075416,0.039279,0.0056679,0,0.082442,0.038573,0.034446,0.030787,0.035463,0.018237,0.019253,0,0,4.8453e-06,4.5326e-06,0,0.036016,0.0040613,0,0.0018797,6.5342e-05,0.043618,0,0.0043637,0.03081,0.026826,0,0.019315,0.00092112,0,0,0,0,0,0,0,0,0.0021137,0,0,0.014646,0,0.027571,0,0,0,0,0,0,0,0,0,0,0,9.5952e-05,0.00050854,0,0.053411,0.010162,0.028423,0.0086395,0,0.015359,0.0015857,0,0.0077977,2.5378e-05,0.0015366,0,0,0,0.1124,0,0,0,0.00041415,0,0,0,0,4.1764e-05,0,0.0056935,0.022141,0,0,0,0.0014805,0,0.0092892,0,0.030762,0,0,0.0075626,0,0,0,0,0,0,0,0,0,0,0,0,0.016928,1.7022e-05,0,0,0.023128,0.031903,0.016759,0.00012693,0,0,0.0049433,0.01749,0.027885,0,0.01432,0,0,0.0033531,0,0,0,0.01816,0,0.004445,0.002089,0.0014487,0
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.266e-06,0,0,0.030471,0.018183,0,0.0032764,0,0,0,0.00011884,0,0,0,0,0.00036339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013219,0,0,0.083717,0.12434,0.0055583,0,0,0,0,0,0.0014155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8424e-05,0,0,0,0,0.028825,0,0.0098812,0.07501,0,0.0065309,0,0.0016837,0.00058294,0.014031,0.0050611,0.036775,0.0051536,0.017432,0,0.0085963,0,0,0,0.019463,0.047501,0,0,0,0,0,0,0,0.003619,0,0.0062177,0,0.075449,0.042593,0.0068506,0,0.013161,0.0058307,0,0,0,0.021026,0.00011218,0.0016749,0,0.010791,0,0,0.021426,0.013655,0,0,0.021596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018298,0,0,0,0,0,0,0.00043296,0,0,0,0,0.049037,0,0.064508,0.04549,0,0.022663,0,0,0,0,0,0,0,0
"258",0,0,0,0,1.8187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9632e-06,0,0,0,0,0,0,0,0,0,0.044211,0,0,0,0,0,0,0,8.805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9568e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053508,0.011006,0,0.0067099,0.00078809,0,0,7.9004e-05,0,0,0,0,0.00022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.199e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026039,0,0,0.043602,0.06678,0.0019035,0.0021626,0,0,0,0,0.002607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7012e-05,0,0,0,0,6.869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046179,0,0.0032247,0.0093335,0,0.0026586,0,0.0024514,0.00021363,0.00019293,0.000789,0.025885,0.0054634,0.061835,0.001491,0.031578,0,0.0011116,0,0.028847,0.0065539,0,0,0,0,0,0,0,0.027962,0.010315,0.018844,0.0021308,0.048981,0.01307,0.010588,0,0.009522,0.047082,0,0,0,0.0025941,0.00030357,0.0048918,6.7746e-05,0.005786,0,0,0.0079556,0.0012229,0,0,0.012424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010921,0,0,0,0,0,0.0087427,0.019775,0,0,0,0,0.021719,0,0.031247,0.0022158,0,0.01745,0,0,0,0,0,0,0,0
"259",0.00040842,0,0,0,0.00036817,0,0,0.00022518,0,0.0033951,2.2805e-05,0.015232,3.3343e-05,2.3945e-05,3.8267e-05,0,0,0,0,2.8531e-05,0.00010083,0,0.00024014,0.00031929,7.6841e-05,0,0.00022728,0,9.9916e-05,5.1708e-05,3.6837e-05,0.00010309,0.0002217,1.634e-05,5.6673e-05,0,0,6.3731e-05,0.00013533,6.8905e-05,0,0,0,0,0,0,0,0,9.2246e-05,0,0,0,0,0,0,0,7.4327e-06,0,0,1.0798e-06,0,0,0,0,0,8.1894e-06,0,0,0.00010309,6.9528e-06,0,0,5.5505e-05,0,0,0,1.5714e-05,0,0,0,0,0,7.1513e-05,0,0,0,4.4567e-05,0,9.6435e-06,0,0,0,0,0,0,0,0,0,3.3244e-05,0,0,0,0,0,0,0,1.0049e-05,0,0,0.00032875,0,0.00023873,0.0020272,0.00027364,0,0.00041986,0.00060463,0,0.0001243,0,4.8095e-05,0.0039393,3.2888e-06,0,0.0020238,2.7972e-05,8.5797e-05,0.0015139,0.0029737,0.0015775,0.0034471,0.0019379,0.00019131,0.0064943,7.808e-06,0,2.0853e-05,0.00028742,0,0,0,0,0,6.6966e-05,0,0,0,5.6398e-05,0,0,0,0,0,0,0,0,0,5.9456e-05,0,0,3.5741e-05,0,4.3921e-05,0,1.1169e-05,0,0,4.1368e-05,1.1861e-06,0.00017351,0,4.3886e-05,0,6.3443e-05,0,0,7.0595e-05,0,0.004017,0.00015262,0.0032092,0,0.00080942,0.04814,0.0062662,0.0087748,7.0028e-05,0,0,0.00057949,0,0.014791,0.031475,0,0,0.05884,0,0.0028484,0.020679,0.00014848,4.2149e-06,0.002266,9.5405e-06,0.053819,0,0,0.035978,0,0.0029202,0,0.025887,0,0,0,0,0,0,0.021376,0,0,0.028238,0,0.010756,0,0.0003804,0,0,0,8.5881e-05,0,0.00010899,0,0.028888,0.0018268,0.0075594,0,0,0.00028908,0.037701,0.0014709,0.004473,0.10284,0.0092457,0.073754,0,0.001094,0.00038517,0.00027878,2.3434e-05,0,0,0.0011982,0,8.3536e-06,0.085159,0.05657,0.068582,0,3.1453e-05,7.2533e-06,0,3.5946e-06,0.068671,0.005524,0,0,0.0015549,0.10721,0,0.036891,0.09699,0.03098,0.0066068,0.035634,0.020454,0.00025567,0.010581,0.00026173,0,0.015562,0.014004,0.035366,0.074844,0.00041851,0.039523,0.00060819,0.023225,2.6458e-05,0,0.084189,0.003269,0,0,0,0.0040935,0.0031114,0.068784,7.2094e-06,0,0.00029297,0,0.01222,0,0,0.0018242,0,0.089931,0,6.8117e-05,0.14768,0.020768,0.017853,0.066467,0.049522
"260",0.0010156,0,0,0,0,0,0,0.0014369,0.018447,0.03327,0.00018751,0.0024078,0,0,0,0,0.0031858,0,0,0.019436,0.012469,0.00027163,0,0,0,0.00023747,0,0.020526,0,0,0,0,0,0,0,0,0,0,0.0070795,0,0,0,0,0,0,0.004055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036271,0,0,0,0,0,0,0.005139,0,0,0.0079597,0,0,0,0,4.4033e-05,0,0.00041131,0,0,0.006051,0,7.0003e-05,0,0.0069166,0,0.00018139,0,0,0,0.021656,0.0034457,0.0092794,0,0.0061396,0.0059002,0,0.006409,0,0.0060993,0.0090326,0.0041855,0.0095334,0.033167,0,0,0.00016278,0,0,0.007843,0.03547,0,0.0020686,0,0.003703,0,0,0,0.00016898,0,0.091958,0.14431,0,0,0,0.00071486,0.0021143,0,0.0018668,0,0,0,0,0,0,0,0,0.023735,0,0,0,0.00042632,0,0.0082535,0,0.039188,0.016438,0.030681,0.00035809,0,0.030891,0.015377,0.0044774,0.0023216,0.026183,0,0,0,0.027581,0.0011117,0.014214,0,0,0,0.0093801,0,0.00037981,0,0.003475,0,0,0,0,0.00058173,0.00022604,0.0022309,0.0055315,0,0,0.0025208,0,0,0,0.014852,0,0.002428,0.0021016,0,0.074723,0.069686,0.075261,0.014093,0.0060777,0,0,0.006495,0.022487,0,0.032344,0,0,0,0.0008262,0.077471,0,0.0052591,0.00064545,0.026384,0.012456,0.015561,0,5.6614e-05,0.010066,0,0.021532,0,0,0.0065823,0,0.0024654,0,0.00018035,0,0,0,0.0015858,0.0049622
"261",0.00029109,0,0,0,8.0232e-05,0,0,3.1583e-05,0,0.0031998,1.594e-05,0.020696,6.8257e-06,0.00019633,0,0,0,0,0,0,8.3612e-06,9.2774e-06,5.9478e-05,3.8773e-05,0.00022781,0,6.3008e-05,0,0.00028036,0.00013378,0,0.00012256,2.64e-05,0,5.9534e-06,0,0,3.9194e-05,0,5.9455e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5305e-06,0,0,0,0,0,1.8496e-05,1.728e-06,0,3.5444e-05,0,0,0,5.9242e-05,0,0,0,0,0,0,0,0,0,7.6293e-05,0,0,0,3.281e-05,0,0,0,0,0,0,0,0,0,0,0,3.2006e-05,0,0,0,0,0,0,0,2.0187e-06,0,0,0,1.786e-05,4.3245e-05,0.0002876,4.0256e-05,0,0.00017791,0.00014126,0,0,0,1.7892e-05,0.0012752,1.3876e-05,0,0.00019816,0,0,0.00023241,0.0017473,0.0001877,0.0011576,0.00047302,0.00016166,0.00036101,6.9769e-06,4.2277e-05,1.5147e-05,8.2592e-05,0,0,0,0,3.5383e-06,0.00012088,0,0,0,7.3886e-05,0,0,0,0,0,0,0,0,0,0.00014362,7.6999e-07,0,3.0292e-05,7.5891e-05,2.6622e-05,1.2504e-06,0,0,0,1.4988e-05,7.3496e-06,0.0001153,2.7438e-06,2.1993e-05,0,5.2979e-06,0,0,3.3815e-05,0.00014378,0.0094545,0.0001133,0.020692,0,5.1883e-05,0.013549,0.0081776,0.0017967,0,0,0,9.906e-05,0,0,0.0076408,4.0119e-06,0,0.023555,2.3937e-06,0.0045084,0.0069885,0.00017887,2.0618e-05,0.0012758,1.0501e-06,0.024519,0,0,0.0047225,0,0.0018434,0,0.015025,0,0,1.1923e-05,0,1.1462e-05,0,0.012552,0,0,0.0080735,0,0.020634,0,0.00018265,0,0,0,0,0,0,0,0.033939,8.0385e-05,0.013716,0,0,5.6725e-05,0.016471,0.00095523,0.00016633,0.060453,0.023266,0.028641,0,0.0030753,1.7458e-05,0.00034995,7.4287e-06,0,0,0.00035506,0,0,0.26107,0.091112,0.23135,0,0,0,0,0,0.10111,0.0012988,0,0,0.00064057,0.091913,0,0.02598,0.081542,0.031613,0.006389,0.025772,0.015503,0.00043156,0.023611,7.8516e-05,0,0.011789,0.0084505,0.032813,0.056176,9.3704e-05,0.044999,0.00080716,0.0035844,0.00013521,0,0.054302,0.005655,0,0,0,0.007855,0.0025246,0.076703,2.0533e-06,0,0,0,0.017842,0,0,0.0014986,0,0.14462,0,1.6357e-05,0.22498,0.012638,0,0.1225,0.064284
