,FID,geometry,fa_included,aa_included,aa_donors_demo_pu,aa_recipients_demo_pu,between_cent_demo_pu,eig_vect_cent_demo_pu,fa_donors_demo_pu,fa_recipients_demo_pu,google_demo_pu,in_degree_demo_pu,out_degree_demo_pu,self_recruit_demo_pu,best_solution,select_freq,status
307,307,"POLYGON ((146.1668336643226 -16.87959607414263, 146.236777104496 -16.8427665219177, 146.3050028259366 -16.88245389124623, 146.3033180508802 -16.95900067253318, 146.2333363493253 -16.99585864691016, 146.1650776869502 -16.95614140340605, 146.1668336643226 -16.87959607414263))",True,False,0.013956857328205133,0.013956857328205133,4.369572933765798,2.5868400975363176e-09,0.0045312952230769235,0.0045312952230769235,0.00127222667052017,115,115,0.0,0,2,0
308,308,"POLYGON ((146.3050028259366 -16.88245389124623, 146.3749133210924 -16.84556446066111, 146.443177193962 -16.88519337093217, 146.4415636292774 -16.96174154416679, 146.3716149787226 -16.99865942962783, 146.3033180508802 -16.95900067253318, 146.3050028259366 -16.88245389124623))",True,False,0.013981700412820514,0.013981700412820517,1376.3083669409718,2.791846574557583e-08,0.004506452138461542,0.004506452138461539,0.0012962549045956206,165,165,0.0,0,2,0
309,309,"POLYGON ((146.443177193962 -16.88519337093217, 146.5130546302316 -16.84824408874441, 146.5813565485234 -16.88781450674787, 146.5798142019266 -16.96436401184447, 146.5098987164349 -17.0013417815236, 146.4415636292774 -16.96174154416679, 146.443177193962 -16.88519337093217))",True,False,0.014764469112820516,0.014764469112820517,550.4870464861283,4.163775005299501e-07,0.003723683438461539,0.0037236834384615385,0.0010816981124850448,123,123,0.0,0,1,0
310,310,"POLYGON ((146.5813565485234 -16.88781450674787, 146.6512008121838 -16.8508053998587, 146.7195406696975 -16.89031729251889, 146.7180695485646 -16.96686806938283, 146.6481873420521 -17.00390569626995, 146.5798142019266 -16.96436401184447, 146.5813565485234 -16.88781450674787))",True,False,0.014153691102564103,0.014153691102564106,3102.8334947373532,2.8561608341650396e-07,0.004334461448717953,0.0043344614487179495,0.0012106439321532157,110,110,0.0,0,5,0
311,311,"POLYGON ((146.7195406696975 -16.89031729251889, 146.7893516471725 -16.8532483879733, 146.8577293375156 -16.89270172234948, 146.8563294488826 -16.96925371087704, 146.786480635118 -17.00635116781821, 146.7180695485646 -16.96686806938283, 146.7195406696975 -16.89031729251889))",True,False,0.015590326061538465,0.015590326061538467,0.0,4.044577221548255e-08,0.00289782648974359,0.0028978264897435895,0.0008665002803004275,53,53,0.0,0,2,0
312,312,"POLYGON ((145.5482531695243 -16.75046346175714, 145.6182885745138 -16.7139019425902, 145.6862895771163 -16.7538511297112, 145.6842875563914 -16.83039179624941, 145.6142134777062 -16.86698157034212, 145.5461800966826 -16.82700240856732, 145.5482531695243 -16.75046346175714))",False,False,0.018488152551282055,0.018488152551282055,0.0,0.0,0.0,0.0,0.00023304591004550987,0,0,0.0,0,4,0
313,313,"POLYGON ((145.6862895771163 -16.7538511297112, 145.7562925988529 -16.71722965975464, 145.8243321655753 -16.75712058265913, 145.8224012065212 -16.83366290898508, 145.7523596159456 -16.87031266702589, 145.6842875563914 -16.83039179624941, 145.6862895771163 -16.7538511297112))",True,True,0.01278539754358975,0.012785397543589748,209.31835905991653,7.885305271227388e-09,0.005783319643589741,0.005783319643589743,0.001626420409942506,142,142,0.0,0,5,0
314,314,"POLYGON ((145.8243321655753 -16.75712058265913, 145.8943026898174 -16.72043918798614, 145.9623807157739 -16.76027181291409, 145.9605208276062 -16.83681573907579, 145.8905118395802 -16.87352545488434, 145.8224012065212 -16.83366290898508, 145.8243321655753 -16.75712058265913))",True,False,0.011263860251282055,0.011263860251282058,11198.95615837262,9.817265147716201e-09,0.007343052451282052,0.007343052451282049,0.0019731677397162506,238,238,0.0,1,7,0
315,315,"POLYGON ((145.9623807157739 -16.76027181291409, 146.0323186284199 -16.72353051974197, 146.1004350085275 -16.76330481306629, 146.0986462001238 -16.83985027910092, 146.0286699289458 -16.8766199263523, 145.9605208276062 -16.83681573907579, 145.9623807157739 -16.76027181291409))",True,False,0.01331107057692308,0.01331107057692308,1336.8839123723608,5.448958326137066e-09,0.005237974420512821,0.005237974420512822,0.0014641413523639284,189,189,0.0,0,5,0
316,316,"POLYGON ((146.1004350085275 -16.76330481306629, 146.1703401956172 -16.72650364775672, 146.2384948245969 -16.76621957598361, 146.236777104496 -16.8427665219177, 146.1668336643226 -16.87959607414263, 146.0986462001238 -16.83985027910092, 146.1004350085275 -16.76330481306629))",True,False,0.013972862220512828,0.013972862220512826,17146.678777547015,3.717960784287634e-09,0.004519294915384613,0.0045192949153846146,0.0012995958916835497,237,237,0.0,0,8,0
317,317,"POLYGON ((146.2384948245969 -16.76621957598361, 146.3083671723123 -16.72935856504197, 146.3765599446901 -16.76901609481124, 146.3749133210924 -16.84556446066111, 146.3050028259366 -16.88245389124623, 146.236777104496 -16.8427665219177, 146.2384948245969 -16.76621957598361))",True,False,0.01455864202307693,0.014558642023076928,9713.887815860808,4.521955629577521e-08,0.003929510528205126,0.003929510528205128,0.0011936141009743454,192,192,0.0,0,4,0
318,318,"POLYGON ((146.3765599446901 -16.76901609481124, 146.4463993393568 -16.73209526488684, 146.5146301494646 -16.77169436297214, 146.5130546302316 -16.84824408874441, 146.443177193962 -16.88519337093217, 146.3749133210924 -16.84556446066111, 146.3765599446901 -16.76901609481124))",True,False,0.013139428066666669,0.013139428066666669,233.28373608521537,6.086333076296989e-07,0.005348724484615387,0.005348724484615387,0.0014303728640456918,113,113,0.0,0,5,0
319,319,"POLYGON ((146.5146301494646 -16.77169436297214, 146.5844364775528 -16.7347137408578, 146.6527052195292 -16.77425437416688, 146.6512008121838 -16.8508053998587, 146.5813565485234 -16.88781450674787, 146.5130546302316 -16.84824408874441, 146.5146301494646 -16.77169436297214))",True,False,0.012781577382051285,0.012781577382051285,845.2301126344913,4.431192769200177e-07,0.00570657516923077,0.00570657516923077,0.0014582949291388043,87,87,0.0,0,5,0
320,320,"POLYGON ((146.6527052195292 -16.77425437416688, 146.7224783676549 -16.73721398679892, 146.7907849354465 -16.77669612237375, 146.7893516471725 -16.8532483879733, 146.7195406696975 -16.89031729251889, 146.6512008121838 -16.8508053998587, 146.6527052195292 -16.77425437416688))",True,False,0.013399729292307698,0.013399729292307698,0.0,7.715720937965955e-08,0.0050884232589743575,0.0050884232589743575,0.0012669061208157289,53,53,0.0,0,5,0
321,321,"POLYGON ((145.4823961774699 -16.63391708896626, 145.5523929185558 -16.59738378953642, 145.6203229785179 -16.63736124009458, 145.6182885745138 -16.7139019425902, 145.5482531695243 -16.75046346175714, 145.4802908357297 -16.71045604431277, 145.4823961774699 -16.63391708896626))",True,False,0.01590592796410257,0.01590592796410257,209.31835905991653,4.212226584820086e-09,0.00262844838974359,0.00262844838974359,0.0008895268943313283,142,142,0.0,0,7,0
322,322,"POLYGON ((145.6203229785179 -16.63736124009458, 145.6902874408703 -16.60076802303609, 145.7582560554281 -16.64068726995736, 145.7562925988529 -16.71722965975464, 145.6862895771163 -16.7538511297112, 145.6182885745138 -16.7139019425902, 145.6203229785179 -16.63736124009458))",False,False,0.011696838079487178,0.011696838079487177,209.31835905991653,1.3335650789036231e-08,0.006837406092307697,0.0068374060923076995,0.001882427538413232,142,142,0.0,0,3,0
323,323,"POLYGON ((145.7582560554281 -16.64068726995736, 145.8281881250033 -16.60403416123644, 145.8961951896078 -16.6438951707464, 145.8943026898174 -16.72043918798614, 145.8243321655753 -16.75712058265913, 145.7562925988529 -16.71722965975464, 145.7582560554281 -16.64068726995736))",False,False,0.01108989300512821,0.01108989300512821,485.67851460594994,1.8677544910908374e-08,0.007453513387179486,0.0074535133871794865,0.0020010410946519597,120,120,0.0,0,3,0
324,324,"POLYGON ((145.8961951896078 -16.6438951707464, 145.9660947525011 -16.60718219647353, 146.0341401624068 -16.64698493493022, 146.0323186284199 -16.72353051974197, 145.9623807157739 -16.76027181291409, 145.8943026898174 -16.72043918798614, 145.8961951896078 -16.6438951707464))",True,False,0.015206567105128209,0.015206567105128209,2889.9991333326993,2.586071755567295e-08,0.0032925206538461545,0.0032925206538461545,0.0010403218238101784,219,219,0.0,0,4,0
325,325,"POLYGON ((146.0341401624068 -16.64698493493022, 146.1040071048539 -16.61021212135948, 146.1720907551192 -16.64995655525403, 146.1703401956172 -16.72650364775672, 146.1004350085275 -16.76330481306629, 146.0323186284199 -16.72353051974197, 146.0341401624068 -16.64698493493022))",False,False,0.01562583743589744,0.01562583743589744,2771.8376931774415,1.419794209443327e-08,0.0028623151153846153,0.0028623151153846157,0.0009272773822875933,198,198,0.0,0,2,0
326,326,"POLYGON ((146.1720907551192 -16.64995655525403, 146.2419249634972 -16.61312392878334, 146.3100467489855 -16.65281002473986, 146.3083671723123 -16.72935856504197, 146.2384948245969 -16.76621957598361, 146.1703401956172 -16.72650364775672, 146.1720907551192 -16.64995655525403))",True,False,0.014656151717948724,0.014656151717948727,9713.887815860808,1.1645918165591986e-07,0.0038320008333333315,0.003832000833333329,0.001184037513046088,192,192,0.0,0,3,0
327,327,"POLYGON ((146.3100467489855 -16.65281002473986, 146.3798481098142 -16.61591761191059, 146.4480079251951 -16.65554533668677, 146.4463993393568 -16.73209526488684, 146.3765599446901 -16.76901609481124, 146.3083671723123 -16.72935856504197, 146.3100467489855 -16.65281002473986))",True,False,0.012361714615384621,0.012361714615384621,233.28373608521537,7.933753315883748e-07,0.006126437935897435,0.0061264379358974335,0.0015632336519555423,113,113,0.0,1,3,0
328,328,"POLYGON ((146.4480079251951 -16.65554533668677, 146.5177763251376 -16.61859316418369, 146.5859740648876 -16.65816248467079, 146.5844364775528 -16.7347137408578, 146.5146301494646 -16.77169436297214, 146.4463993393568 -16.73209526488684, 146.4480079251951 -16.65554533668677))",True,False,0.012083550641025644,0.012083550641025644,845.2301126344913,5.371332850784102e-07,0.006404601910256412,0.006404601910256411,0.0015458912563521775,87,87,0.0,0,3,0
329,329,"POLYGON ((146.5859740648876 -16.65816248467079, 146.655709390752 -16.62115057932193, 146.7239449491556 -16.66066146254502, 146.7224783676549 -16.73721398679892, 146.6527052195292 -16.77425437416688, 146.5844364775528 -16.7347137408578, 146.5859740648876 -16.65816248467079))",True,False,0.011829398664102566,0.011829398664102568,0.0,1.0533090131222953e-07,0.006658753887179489,0.006658753887179488,0.0015252254022433665,53,53,0.0,1,2,0
330,330,"POLYGON ((145.4166422827721 -16.51734252240977, 145.4866003698847 -16.48083740758896, 145.5544596013197 -16.52084306878115, 145.5523929185558 -16.59738378953642, 145.4823961774699 -16.63391708896626, 145.4145047764542 -16.59388146867834, 145.4166422827721 -16.51734252240977))",True,False,0.017138392269230772,0.017138392269230772,497.2401977242016,1.745880301338628e-09,0.001384287664102564,0.0013842876641025643,0.0005892103903749184,150,150,0.0,0,3,0
331,331,"POLYGON ((145.5544596013197 -16.52084306878115, 145.6243855138817 -16.48427806949497, 145.6922832902492 -16.52422558754893, 145.6902874408703 -16.60076802303609, 145.6203229785179 -16.63736124009458, 145.5523929185558 -16.59738378953642, 145.5544596013197 -16.52084306878115))",True,False,0.010997457576923077,0.010997457576923077,497.2401977242016,2.1489661557307776e-08,0.007524673610256412,0.007524673610256414,0.002063810259532059,150,150,0.0,1,3,0
332,332,"POLYGON ((145.6922832902492 -16.52422558754893, 145.7621769144147 -16.48760072965716, 145.830113131502 -16.52749007078415, 145.8281881250033 -16.60403416123644, 145.7582560554281 -16.64068726995736, 145.6902874408703 -16.60076802303609, 145.6922832902492 -16.52422558754893))",False,False,0.011958036594871803,0.0119580365948718,485.67851460594994,5.58294236904834e-08,0.006554849058974356,0.006554849058974357,0.0018126449323402681,120,120,0.0,0,3,0
333,333,"POLYGON ((145.830113131502 -16.52749007078415, 145.8999743535631 -16.49080538029045, 145.9679489069607 -16.53063651083403, 145.9660947525011 -16.60718219647353, 145.8961951896078 -16.6438951707464, 145.8281881250033 -16.60403416123644, 145.830113131502 -16.52749007078415))",True,False,0.013042127020512821,0.013042127020512823,1080.494950128535,1.0660580313715018e-07,0.005446025530769233,0.0054460255307692326,0.0016235534981543793,137,137,0.0,0,5,0
334,334,"POLYGON ((145.9679489069607 -16.53063651083403, 146.0377776133489 -16.49389201388555, 146.1057903984516 -16.53366490032178, 146.1040071048539 -16.61021212135948, 146.0341401624068 -16.64698493493022, 145.9660947525011 -16.60718219647353, 145.9679489069607 -16.53063651083403))",True,False,0.01472272948461539,0.01472272948461539,2287.484105689988,7.439328267058888e-08,0.0037654230666666665,0.0037654230666666665,0.001192456368367672,187,187,0.0,1,4,0
335,335,"POLYGON ((146.1057903984516 -16.53366490032178, 146.175586475739 -16.49686062320922, 146.2436373877466 -16.53657523214686, 146.2419249634972 -16.61312392878334, 146.1720907551192 -16.64995655525403, 146.1040071048539 -16.61021212135948, 146.1057903984516 -16.53366490032178))",True,False,0.014288259130769237,0.014288259130769239,550.4870464861283,2.562522204845689e-07,0.004199893420512818,0.004199893420512817,0.0012598575395292486,123,123,0.0,0,2,0
336,336,"POLYGON ((146.2436373877466 -16.53657523214686, 146.3134007226467 -16.49971120130407, 146.3814896565654 -16.53936749948501, 146.3798481098142 -16.61591761191059, 146.3100467489855 -16.65281002473986, 146.2419249634972 -16.61312392878334, 146.2436373877466 -16.53657523214686))",True,False,0.012080332371794879,0.012080332371794877,233.28373608521537,9.360674324174385e-07,0.006407820179487177,0.006407820179487178,0.0016088702337052276,113,113,0.0,1,2,0
337,337,"POLYGON ((146.3814896565654 -16.53936749948501, 146.4512201359344 -16.5024437414891, 146.5193469865774 -16.54204169578832, 146.5177763251376 -16.61859316418369, 146.4480079251951 -16.65554533668677, 146.3798481098142 -16.61591761191059, 146.3814896565654 -16.53936749948501))",True,False,0.011282192428205131,0.011282192428205131,845.2301126344913,4.991395711463543e-07,0.007205960123076925,0.0072059601230769245,0.001612802443048667,87,87,0.0,0,2,0
338,338,"POLYGON ((146.5193469865774 -16.54204169578832, 146.5890444974154 -16.5050582373594, 146.6572091594039 -16.54459781478539, 146.655709390752 -16.62115057932193, 146.5859740648876 -16.65816248467079, 146.5177763251376 -16.61859316418369, 146.5193469865774 -16.54204169578832))",True,False,0.01085461583846153,0.01085461583846153,0.0,1.3191148983761603e-07,0.007633536712820524,0.007633536712820524,0.0016267538537906843,53,53,0.0,0,3,0
339,339,"POLYGON ((145.3509912671962 -16.4007398323804, 145.4209107104028 -16.36426286710115, 145.4886992272254 -16.40429668622836, 145.4866003698847 -16.48083740758896, 145.4166422827721 -16.51734252240977, 145.3488217002848 -16.47727875200001, 145.3509912671962 -16.4007398323804))",True,False,0.015559295130769235,0.015559295130769236,497.2401977242016,7.89910000775027e-09,0.0029537683589743588,0.0029537683589743588,0.0009723761695796793,150,150,0.0,0,9,0
340,340,"POLYGON ((145.4886992272254 -16.40429668622836, 145.5585865997291 -16.36775986964917, 145.6264136516835 -16.40773560605576, 145.6243855138817 -16.48427806949497, 145.5544596013197 -16.52084306878115, 145.4866003698847 -16.48083740758896, 145.4886992272254 -16.40429668622836))",True,False,0.010871048738461543,0.010871048738461541,72.16757136079292,2.53794951841695e-08,0.007648207384615385,0.007648207384615386,0.002107924827614408,96,96,0.0,1,4,0
341,341,"POLYGON ((145.6264136516835 -16.40773560605576, 145.6962688398359 -16.3711389639303, 145.7641343230443 -16.4110565838136, 145.7621769144147 -16.48760072965716, 145.6922832902492 -16.52422558754893, 145.6243855138817 -16.48427806949497, 145.6264136516835 -16.40773560605576))",True,False,0.012273984192307696,0.012273984192307694,1239.807630707697,1.1386853871692727e-07,0.006237240466666668,0.006237240466666669,0.0017435306566446335,133,133,0.0,1,5,0
342,342,"POLYGON ((145.7641343230443 -16.4110565838136, 145.8339572133341 -16.37440014203908, 145.901861023722 -16.41425961172826, 145.8999743535631 -16.49080538029045, 145.830113131502 -16.52749007078415, 145.7621769144147 -16.48760072965716, 145.7641343230443 -16.4110565838136))",False,False,0.013634448184615393,0.01363444818461539,26.170143454179133,2.3922375574268326e-07,0.0048537043666666635,0.004853704366666666,0.001472229213072489,68,68,0.0,0,8,0
343,343,"POLYGON ((145.901861023722 -16.41425961172826, 145.9716515027766 -16.37754339634527, 146.0395935360741 -16.41734468230167, 146.0377776133489 -16.49389201388555, 145.9679489069607 -16.53063651083403, 145.8999743535631 -16.49080538029045, 145.901861023722 -16.41425961172826))",True,False,0.01336764272820513,0.01336764272820513,2420.1372878854086,1.2815555177953997e-07,0.005120509823076924,0.005120509823076924,0.0015450479647507863,189,189,0.0,1,9,0
344,344,"POLYGON ((146.0395935360741 -16.41734468230167, 146.10935149066 -16.3805687194941, 146.1773316424022 -16.42031178831123, 146.175586475739 -16.49686062320922, 146.1057903984516 -16.53366490032178, 146.0377776133489 -16.49389201388555, 146.0395935360741 -16.41734468230167))",True,False,0.014039071230769234,0.014039071230769234,2567.3208685335658,4.4391257064319067e-07,0.004449081320512823,0.004449081320512821,0.0012879734927585542,160,160,0.0,0,6,0
345,345,"POLYGON ((146.1773316424022 -16.42031178831123, 146.2470569594271 -16.38347610440583, 146.3150751249556 -16.42316092280992, 146.3134007226467 -16.49971120130407, 146.2436373877466 -16.53657523214686, 146.175586475739 -16.49686062320922, 146.1773316424022 -16.42031178831123))",True,False,0.012102206282051282,0.012102206282051279,0.0,1.0439867548568019e-06,0.006385946269230774,0.006385946269230776,0.0016136447040015784,56,56,0.0,0,4,0
346,346,"POLYGON ((146.3150751249556 -16.42316092280992, 146.3847676914683 -16.3862655442765, 146.452823765932 -16.42589207912666, 146.4512201359344 -16.5024437414891, 146.3814896565654 -16.53936749948501, 146.3134007226467 -16.49971120130407, 146.3150751249556 -16.42316092280992))",True,False,0.010247266033333334,0.010247266033333336,845.2301126344913,3.948703812978725e-07,0.008240886517948721,0.00824088651794872,0.0016928027923146826,87,87,0.0,0,1,0
347,347,"POLYGON ((146.452823765932 -16.42589207912666, 146.5224834691244 -16.38893703257757, 146.5905773474803 -16.4285052508659, 146.5890444974154 -16.5050582373594, 146.5193469865774 -16.54204169578832, 146.4512201359344 -16.5024437414891, 146.452823765932 -16.42589207912666))",True,False,0.008635662602564109,0.008635662602564109,0.0,1.650499480131541e-07,0.009852489948717947,0.009852489948717947,0.0019389288386743946,53,53,0.0,0,3,0
348,348,"POLYGON ((146.5905773474803 -16.4285052508659, 146.6602040746881 -16.39149056305617, 146.7283356517023 -16.43100043190803, 146.7268735888557 -16.50755468278614, 146.6572091594039 -16.54459781478539, 146.5890444974154 -16.5050582373594, 146.5905773474803 -16.4285052508659))",True,False,0.018488152551282055,0.018488152551282055,0.0,0.0,0.0,0.0,0.00023304591004550987,0,0,0.0,0,3,0
349,349,"POLYGON ((145.2854429130413 -16.284109089024, 145.3553237225453 -16.24766023827912, 145.4230416384724 -16.28772216274605, 145.4209107104028 -16.36426286710114, 145.3509912671962 -16.4007398323804, 145.2832413891856 -16.36064796446679, 145.2854429130413 -16.284109089024))",True,False,0.018488152551282055,0.018488152551282055,0.0,0.0,0.0,0.0,0.00023304591004550987,0,0,0.0,0,3,0
350,350,"POLYGON ((145.4230416384724 -16.28772216274605, 145.4928904807869 -16.25121349386872, 145.5606469219084 -16.29121739595183, 145.5585865997291 -16.36775986964916, 145.4886992272254 -16.40429668622836, 145.4209107104028 -16.36426286710114, 145.4230416384724 -16.28772216274605))",True,False,0.012871997146153849,0.012871997146153849,683.8077981736565,1.789479588752284e-08,0.005648307787179489,0.005648307787179489,0.0016438339281393032,158,158,0.0,0,6,0
351,351,"POLYGON ((145.5606469219084 -16.29121739595183, 145.6304636835824 -16.25464893458989, 145.6982585463542 -16.29459478047264, 145.6962688398359 -16.37113896393028, 145.6264136516835 -16.40773560605576, 145.5585865997291 -16.36775986964916, 145.5606469219084 -16.29121739595183))",True,False,0.011711228397435906,0.011711228397435903,1239.807630707697,7.334810563336186e-08,0.006806608215384611,0.006806608215384614,0.0018951678883551764,133,133,0.0,0,7,0
352,352,"POLYGON ((145.6982585463542 -16.29459478047264, 145.768043114073 -16.25796655241734, 145.8358762947546 -16.29785430841492, 145.8339572133341 -16.37440014203903, 145.7641343230443 -16.4110565838136, 145.6962688398359 -16.37113896393028, 145.6982585463542 -16.29459478047264))",True,False,0.015277598128205134,0.015277598128205134,26.170143454179133,3.9422334858260823e-07,0.0032105544230769216,0.0032105544230769225,0.001046708675791092,68,68,0.0,0,1,0
353,353,"POLYGON ((145.8358762947546 -16.29785430841492, 145.9056285553411 -16.26116633960054, 145.9734999499966 -16.30099597215957, 145.9716515027766 -16.37754339634525, 145.901861023722 -16.41425961172826, 145.8339572133341 -16.37440014203903, 145.8358762947546 -16.29785430841492))",True,False,0.01488052646666667,0.01488052646666667,2252.414616909617,2.7444842178174827e-07,0.003607626084615385,0.0036076260846153846,0.0011542412906128186,141,141,0.0,0,6,0
354,354,"POLYGON ((145.9734999499966 -16.30099597215957, 146.0432197904121 -16.2642482886635, 146.111129294911 -16.30401976436277, 146.10935149066 -16.38056871949409, 146.0395935360741 -16.41734468230167, 145.9716515027766 -16.37754339634525, 145.9734999499966 -16.30099597215957))",True,False,0.01380315517692308,0.013803155176923081,2567.3208685335658,6.544174053052133e-07,0.004684997374358976,0.004684997374358973,0.0013238415567667508,160,160,0.0,0,5,0
355,355,"POLYGON ((146.111129294911 -16.30401976436277, 146.1808166022565 -16.267212392405, 146.2487641122747 -16.30692567795522, 146.2470569594271 -16.38347610440578, 146.1773316424022 -16.42031178831123, 146.10935149066 -16.38056871949409, 146.111129294911 -16.30401976436277))",True,False,0.012113490853846153,0.012113490853846153,845.2301126344913,1.114014107792612e-06,0.006374661697435903,0.006374661697435903,0.0016055684152293567,87,87,0.0,1,4,0
356,356,"POLYGON ((146.2487641122747 -16.30692567795522, 146.3184187737919 -16.27005864389859, 146.3864041848128 -16.30971370614303, 146.3847676914683 -16.38626554427644, 146.3150751249556 -16.42316092280992, 146.2470569594271 -16.38347610440578, 146.2487641122747 -16.30692567795522))",True,False,0.008902668443589752,0.008902668443589749,845.2301126344913,2.798806940065899e-07,0.009585484107692303,0.009585484107692306,0.0018210654415279585,87,87,0.0,1,5,0
357,357,"POLYGON ((146.3864041848128 -16.30971370614303, 146.4560260878853 -16.27278703649272, 146.5240492952006 -16.31238384240736, 146.5224834691244 -16.38893703257756, 146.452823765932 -16.42589207912666, 146.3847676914683 -16.38626554427644, 146.3864041848128 -16.30971370614303))",True,False,0.0065036509769230925,0.006503650976923089,0.0,1.9334856069195872e-07,0.011984501574358963,0.011984501574358966,0.0022215190859613356,53,53,0.0,0,4,0
358,358,"POLYGON ((146.5240492952006 -16.31238384240736, 146.5936383273548 -16.27539756381094, 146.6616992260654 -16.31493608050452, 146.6602040746881 -16.39149056305616, 146.5905773474803 -16.4285052508659, 146.5224834691244 -16.38893703257756, 146.5240492952006 -16.31238384240736))",True,False,0.011758567230769231,0.011758567230769235,0.0,1.1125431554445968e-07,0.0067295853205128235,0.00672958532051282,0.00135756545371407,53,53,0.0,0,3,0
359,359,"POLYGON ((145.3574866178305 -16.17111956849729, 145.4272969399613 -16.13463901237692, 145.4949828836329 -16.17467102756378, 145.4928904807869 -16.25121349386872, 145.4230416384724 -16.28772216274605, 145.3553237225453 -16.24766023827912, 145.3574866178305 -16.17111956849729))",False,False,0.01659498760512821,0.01659498760512821,497.2401977242016,4.9621001662626534e-09,0.0019214459641025649,0.0019214459641025642,0.0007384248141786581,150,150,0.0,0,5,0
360,360,"POLYGON ((145.4949828836329 -16.17467102756378, 145.5647612285008 -16.13813071202268, 145.632485584082 -16.17810473125181, 145.6304636835824 -16.25464893458989, 145.5606469219084 -16.29121739595183, 145.4928904807869 -16.25121349386872, 145.4949828836329 -16.17467102756378))",True,False,0.012028463976923084,0.012028463976923084,485.67851460594994,3.467612869282815e-08,0.006500786443589743,0.006500786443589742,0.0018610552486979517,120,120,0.0,0,4,0
361,361,"POLYGON ((145.632485584082 -16.17810473125181, 145.7022318385688 -16.14150468197552, 145.7699945026521 -16.18142067154799, 145.768043114073 -16.25796655241734, 145.6982585463542 -16.29459478047264, 145.6304636835824 -16.25464893458989, 145.632485584082 -16.17810473125181))",False,False,0.01366538377179488,0.013665383771794878,1239.807630707697,3.399920219089562e-07,0.004823074799999997,0.0048230747999999995,0.0014342143909389475,133,133,0.0,1,5,0
362,362,"POLYGON ((145.7699945026521 -16.18142067154799, 145.8397085537759 -16.14476091436496, 145.9075094227584 -16.18461884071312, 145.9056285553411 -16.26116633960054, 145.8358762947546 -16.29785430841492, 145.768043114073 -16.25796655241734, 145.7699945026521 -16.18142067154799))",True,False,0.014528548723076927,0.014528548723076927,4672.933620669206,1.153614875179185e-06,0.0039596038282051285,0.003959603828205128,0.0012338829718369772,160,160,0.0,0,8,0
363,363,"POLYGON ((145.9075094227584 -16.18461884071312, 145.9771911576751 -16.14789940159449, 146.0450301277594 -16.18769923128232, 146.0432197904121 -16.2642482886635, 145.9734999499966 -16.30099597215957, 145.9056285553411 -16.26116633960054, 145.9075094227584 -16.18461884071312))",True,False,0.013961112830769232,0.013961112830769234,3323.59400935045,7.166010767338361e-07,0.004527039720512822,0.004527039720512821,0.0013119903052926534,144,144,0.0,0,5,0
364,364,"POLYGON ((146.0450301277594 -16.18769923128232, 146.1146794337634 -16.15092013634185, 146.1825564009588 -16.19066183606499, 146.1808166022565 -16.267212392405, 146.111129294911 -16.30401976436277, 146.0432197904121 -16.2642482886635, 146.0450301277594 -16.18769923128232))",False,False,0.012167780799999998,0.0121677808,845.2301126344913,1.1582860352892419e-06,0.006320371751282057,0.006320371751282056,0.0015634030718542611,87,87,0.0,1,2,0
365,365,"POLYGON ((146.1825564009588 -16.19066183606499, 146.2521731654844 -16.15382311155882, 146.3200880256077 -16.19350664814499, 146.3184187737919 -16.27005864389859, 146.2487641122747 -16.30692567795522, 146.1808166022565 -16.267212392405, 146.1825564009588 -16.19066183606499))",True,False,0.007834379489743583,0.007834379489743583,845.2301126344913,2.2662596695734664e-07,0.010653773061538472,0.010653773061538472,0.001930605266687573,87,87,0.0,1,5,0
366,366,"POLYGON ((146.3200880256077 -16.19350664814499, 146.38967213623 -16.15660832047144, 146.4576247849063 -16.19623366088056, 146.4560260878853 -16.27278703649272, 146.3864041848128 -16.30971370614303, 146.3184187737919 -16.27005864389859, 146.3200880256077 -16.19350664814499))",True,False,0.0056033460666666726,0.005603346066666669,0.0,2.15013412024355e-07,0.012884806484615383,0.012884806484615386,0.002297046125087171,53,53,0.0,0,1,0
367,367,"POLYGON ((146.4576247849063 -16.19623366088056, 146.5271761293425 -16.15927575658013, 146.5951664620065 -16.19884286790459, 146.5936383273548 -16.27539756381094, 146.5240492952006 -16.31238384240736, 146.4560260878853 -16.27278703649272, 146.4576247849063 -16.19623366088056))",True,False,0.011170735192307695,0.011170735192307695,0.0,1.282255671377693e-07,0.007317417358974361,0.00731741735897436,0.0014135140132766242,53,53,0.0,0,2,0
368,368,"POLYGON ((145.4294213200961 -16.05809657107153, 145.4991612579666 -16.0215843664685, 145.5668152194076 -16.06158650649406, 145.5647612285008 -16.13813071202268, 145.4949828836329 -16.17467102756378, 145.4272969399613 -16.13463901237692, 145.4294213200961 -16.05809657107153))",True,False,0.013478634128205137,0.013478634128205135,497.2401977242016,2.6260840495413892e-08,0.005056430694871789,0.005056430694871791,0.001551332911767037,150,150,0.0,0,4,0
369,369,"POLYGON ((145.5668152194076 -16.06158650649406, 145.6365231701386 -16.02501460111641, 145.7042154305369 -16.06495877163369, 145.7022318385688 -16.14150468197552, 145.632485584082 -16.17810473125181, 145.5647612285008 -16.13813071202268, 145.5668152194076 -16.06158650649406))",True,False,0.01257326760769231,0.012573267607692312,1239.807630707697,2.941829621701852e-07,0.005924853625641027,0.005924853625641026,0.0016720618862070772,133,133,0.0,0,4,0
